               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 148,            0.030621,            0.034479,           0.0038962,             0.70008,             0.68274,             0.68988,             0.43757,            0.029744,            0.034276,           0.0092169,           0.0027235,           0.0027235,           0.0027235
                 149,            0.030533,             0.03434,           0.0038111,             0.70167,             0.68313,              0.6896,             0.43758,             0.02975,            0.034301,           0.0092325,            0.002674,            0.002674,            0.002674
                 150,            0.030288,            0.033812,           0.0037226,             0.70255,              0.6829,             0.68965,             0.43741,            0.029753,            0.034325,           0.0092461,           0.0026245,           0.0026245,           0.0026245
                 151,            0.030312,            0.033664,           0.0037389,             0.70118,             0.68304,             0.68919,             0.43724,            0.029758,            0.034352,           0.0092602,            0.002575,            0.002575,            0.002575
                 152,            0.030312,            0.033822,           0.0037738,             0.70317,             0.68176,             0.68887,              0.4371,            0.029763,            0.034375,           0.0092736,           0.0025255,           0.0025255,           0.0025255
                 153,            0.030196,             0.03341,           0.0036224,             0.70333,             0.67994,             0.68892,             0.43689,            0.029767,            0.034399,           0.0092879,            0.002476,            0.002476,            0.002476
                 154,             0.03039,            0.033795,           0.0035882,             0.70452,             0.67958,             0.68818,             0.43661,            0.029771,            0.034423,           0.0093022,           0.0024265,           0.0024265,           0.0024265
                 155,            0.029892,            0.033274,           0.0035497,             0.70377,             0.67897,             0.68796,             0.43656,            0.029777,            0.034449,           0.0093164,            0.002377,            0.002377,            0.002377
                 156,            0.029909,            0.033166,           0.0035665,             0.70406,              0.6798,             0.68733,             0.43646,            0.029782,            0.034476,            0.009333,           0.0023275,           0.0023275,           0.0023275
                 157,             0.02987,            0.033095,            0.003501,             0.70239,             0.67761,             0.68656,             0.43623,             0.02979,            0.034506,           0.0093504,            0.002278,            0.002278,            0.002278
                 158,            0.029773,            0.033273,           0.0034709,             0.70268,             0.67688,             0.68604,             0.43592,            0.029796,            0.034536,           0.0093675,           0.0022285,           0.0022285,           0.0022285
                 159,            0.029577,            0.032545,            0.003396,             0.70322,             0.67653,             0.68638,             0.43576,            0.029801,            0.034566,           0.0093811,            0.002179,            0.002179,            0.002179
                 160,            0.029758,            0.033012,           0.0033397,             0.70403,             0.67623,             0.68618,             0.43556,            0.029806,            0.034596,           0.0093953,           0.0021295,           0.0021295,           0.0021295
                 161,            0.029491,            0.032547,           0.0033522,             0.69752,             0.67548,             0.68551,             0.43555,            0.029811,            0.034626,           0.0094114,             0.00208,             0.00208,             0.00208
                 162,            0.029581,            0.032623,           0.0033403,             0.69661,             0.67545,             0.68564,             0.43557,            0.029816,            0.034658,            0.009427,           0.0020305,           0.0020305,           0.0020305
                 163,            0.029425,            0.032899,           0.0032863,             0.69628,              0.6747,             0.68487,             0.43521,            0.029823,            0.034693,           0.0094443,            0.001981,            0.001981,            0.001981
                 164,            0.029285,            0.032261,           0.0032828,             0.69314,              0.6764,             0.68469,             0.43492,            0.029832,            0.034731,           0.0094625,           0.0019315,           0.0019315,           0.0019315
                 165,            0.029311,            0.032396,           0.0032251,             0.69556,             0.67622,             0.68448,             0.43475,            0.029841,            0.034769,           0.0094815,            0.001882,            0.001882,            0.001882
                 166,            0.029552,             0.03301,           0.0032147,             0.69644,             0.67609,             0.68397,             0.43455,             0.02985,            0.034807,           0.0095007,           0.0018325,           0.0018325,           0.0018325
                 167,            0.029092,            0.032151,           0.0031294,              0.6975,             0.67692,             0.68367,             0.43434,            0.029859,            0.034845,           0.0095174,            0.001783,            0.001783,            0.001783
                 168,            0.029048,            0.032231,           0.0030931,             0.69678,             0.67513,             0.68341,             0.43415,             0.02987,            0.034883,           0.0095348,           0.0017335,           0.0017335,           0.0017335
                 169,             0.02878,             0.03175,           0.0030379,             0.69649,             0.67449,              0.6827,             0.43385,            0.029883,            0.034924,           0.0095547,            0.001684,            0.001684,            0.001684
                 170,            0.028947,            0.031825,           0.0030811,             0.69705,             0.67467,             0.68263,             0.43397,            0.029892,            0.034963,            0.009575,           0.0016345,           0.0016345,           0.0016345
                 171,            0.028817,            0.031514,           0.0029814,             0.69642,             0.67394,             0.68234,             0.43374,            0.029902,            0.035005,           0.0095949,            0.001585,            0.001585,            0.001585
                 172,            0.028607,            0.031583,           0.0030038,             0.69767,               0.673,             0.68208,              0.4335,            0.029912,            0.035045,           0.0096124,           0.0015355,           0.0015355,           0.0015355
                 173,            0.028542,             0.03177,           0.0029589,             0.69858,             0.66967,             0.68174,             0.43315,            0.029925,            0.035085,           0.0096307,            0.001486,            0.001486,            0.001486
                 174,            0.028386,            0.031731,            0.002784,             0.69918,              0.6704,             0.68181,             0.43311,             0.02994,            0.035129,           0.0096466,           0.0014365,           0.0014365,           0.0014365
                 175,            0.028588,            0.031406,           0.0028734,             0.69851,             0.67046,             0.68147,             0.43276,            0.029954,            0.035174,           0.0096671,            0.001387,            0.001387,            0.001387
                 176,            0.028406,            0.031237,           0.0028895,             0.69739,             0.67261,             0.68087,             0.43236,            0.029968,            0.035223,           0.0096882,           0.0013375,           0.0013375,           0.0013375
                 177,             0.02845,            0.031581,           0.0028649,             0.69748,             0.67112,              0.6803,               0.432,            0.029983,            0.035269,           0.0097077,            0.001288,            0.001288,            0.001288
                 178,            0.028234,            0.031564,           0.0027285,             0.69469,             0.67272,             0.68021,             0.43176,            0.029994,            0.035314,           0.0097269,           0.0012385,           0.0012385,           0.0012385
                 179,             0.02814,            0.030734,            0.002755,             0.69396,             0.67222,             0.67979,             0.43155,            0.030008,             0.03536,           0.0097468,            0.001189,            0.001189,            0.001189
                 180,            0.028146,            0.031243,           0.0027532,             0.69233,             0.67283,             0.67953,             0.43126,            0.030022,            0.035409,           0.0097678,           0.0011395,           0.0011395,           0.0011395
                 181,            0.027912,            0.031031,           0.0027591,             0.69178,             0.67252,             0.67905,             0.43123,            0.030034,            0.035463,           0.0097879,             0.00109,             0.00109,             0.00109
                 182,            0.027709,            0.030634,            0.002721,             0.69174,             0.67217,             0.67893,             0.43108,            0.030045,            0.035513,           0.0098064,           0.0010405,           0.0010405,           0.0010405
                 183,            0.027825,             0.03101,           0.0027013,             0.69075,              0.6697,             0.67841,             0.43092,            0.030058,            0.035566,           0.0098263,            0.000991,            0.000991,            0.000991
                 184,            0.027514,            0.030223,           0.0026278,              0.6882,             0.67039,             0.67795,             0.43063,             0.03007,            0.035621,           0.0098473,           0.0009415,           0.0009415,           0.0009415
                 185,            0.027658,            0.031011,           0.0025648,             0.68526,             0.67052,             0.67741,             0.43021,            0.030084,            0.035676,           0.0098704,            0.000892,            0.000892,            0.000892
                 186,            0.027445,            0.030151,            0.002543,             0.68881,             0.67199,             0.67711,             0.43009,            0.030097,            0.035728,           0.0098921,           0.0008425,           0.0008425,           0.0008425
                 187,            0.027347,            0.030243,           0.0026025,             0.69334,             0.66131,             0.67677,             0.42963,            0.030113,            0.035786,           0.0099153,            0.000793,            0.000793,            0.000793
                 188,            0.027582,            0.030431,           0.0025678,             0.69035,             0.66186,             0.67651,             0.42932,            0.030128,            0.035844,           0.0099389,           0.0007435,           0.0007435,           0.0007435
                 189,             0.02736,            0.030551,            0.002519,             0.72532,             0.64983,             0.67656,             0.42911,            0.030145,            0.035904,           0.0099619,            0.000694,            0.000694,            0.000694
                 190,            0.027226,            0.030362,           0.0024954,             0.72237,             0.64888,             0.67441,             0.42872,             0.03016,            0.035968,           0.0099864,           0.0006445,           0.0006445,           0.0006445
                 191,            0.027052,            0.030052,           0.0025134,             0.71956,             0.64847,             0.67382,             0.42816,            0.030177,            0.036031,            0.010009,            0.000595,            0.000595,            0.000595
                 192,            0.026935,            0.029632,           0.0023913,              0.7184,             0.64861,             0.67353,               0.428,            0.030195,            0.036096,            0.010034,           0.0005455,           0.0005455,           0.0005455
                 193,            0.027002,            0.029692,           0.0024243,              0.7222,             0.64723,             0.67306,             0.42773,            0.030213,            0.036162,            0.010058,            0.000496,            0.000496,            0.000496
                 194,            0.026752,            0.029291,           0.0024279,             0.72448,              0.6461,             0.67263,             0.42743,            0.030232,            0.036227,            0.010083,           0.0004465,           0.0004465,           0.0004465
                 195,            0.026822,            0.029887,           0.0023479,              0.7257,             0.64491,              0.6725,             0.42721,            0.030251,            0.036293,            0.010108,            0.000397,            0.000397,            0.000397
                 196,            0.026842,            0.029927,            0.002392,             0.72455,             0.64466,             0.67208,             0.42651,             0.03027,            0.036361,            0.010133,           0.0003475,           0.0003475,           0.0003475
                 197,            0.026687,            0.029664,           0.0023492,             0.71885,             0.64504,             0.67162,             0.42628,            0.030289,            0.036429,            0.010159,            0.000298,            0.000298,            0.000298
                 198,            0.026319,            0.028396,            0.002286,             0.70577,             0.64506,             0.67115,             0.42586,            0.030307,            0.036495,            0.010185,           0.0002485,           0.0002485,           0.0002485
                 199,             0.02655,            0.029451,           0.0023396,             0.70649,             0.64472,              0.6708,             0.42539,            0.030323,            0.036566,            0.010212,            0.000199,            0.000199,            0.000199
