               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.037768,            0.043309,            0.010353,              0.7638,             0.60912,              0.6389,             0.38497,            0.032838,            0.035303,            0.010374,            0.006139,            0.006139,            0.006139
                  80,            0.037881,             0.04361,            0.010452,             0.75973,             0.61156,             0.63908,             0.38478,            0.032819,            0.035297,            0.010355,           0.0060895,           0.0060895,           0.0060895
                  81,            0.037907,            0.043685,            0.010477,             0.76956,             0.60556,             0.63884,             0.38514,            0.032796,            0.035283,            0.010333,             0.00604,             0.00604,             0.00604
                  82,            0.038124,            0.044226,            0.010259,             0.76934,             0.60645,             0.63911,             0.38576,            0.032778,            0.035266,            0.010317,           0.0059905,           0.0059905,           0.0059905
                  83,            0.037758,            0.043169,            0.010559,             0.76839,             0.60585,             0.63978,             0.38603,            0.032755,            0.035257,            0.010295,            0.005941,            0.005941,            0.005941
                  84,            0.037921,            0.043614,             0.01049,             0.77259,             0.60314,             0.64018,             0.38607,            0.032737,             0.03525,            0.010277,           0.0058915,           0.0058915,           0.0058915
                  85,            0.037773,             0.04322,             0.01032,             0.77237,             0.60396,             0.64006,               0.386,            0.032719,            0.035244,            0.010272,            0.005842,            0.005842,            0.005842
                  86,             0.03781,            0.043707,            0.009929,             0.77183,             0.60341,             0.64033,             0.38604,            0.032703,            0.035234,            0.010266,           0.0057925,           0.0057925,           0.0057925
                  87,            0.037437,             0.04284,            0.010054,             0.77279,             0.60293,             0.64057,             0.38614,            0.032685,            0.035224,            0.010256,            0.005743,            0.005743,            0.005743
                  88,            0.037296,            0.042501,           0.0099624,              0.7725,             0.60356,             0.64076,             0.38648,            0.032668,            0.035217,            0.010246,           0.0056935,           0.0056935,           0.0056935
                  89,            0.037371,            0.042861,           0.0098411,             0.76939,              0.6077,             0.64101,             0.38674,            0.032654,            0.035206,            0.010237,            0.005644,            0.005644,            0.005644
                  90,            0.037576,            0.043148,            0.010037,             0.76782,             0.60854,             0.64062,             0.38763,            0.032638,            0.035192,            0.010225,           0.0055945,           0.0055945,           0.0055945
                  91,            0.037436,            0.043311,           0.0099823,             0.76853,             0.60838,             0.64083,             0.38767,            0.032624,            0.035182,            0.010215,            0.005545,            0.005545,            0.005545
                  92,            0.037195,            0.042495,           0.0096426,             0.76743,             0.60903,             0.64111,              0.3878,            0.032614,             0.03517,            0.010204,           0.0054955,           0.0054955,           0.0054955
                  93,            0.037198,            0.042424,           0.0096293,             0.76833,             0.60897,             0.64161,             0.38825,            0.032603,            0.035159,            0.010195,            0.005446,            0.005446,            0.005446
                  94,               0.037,            0.042922,           0.0096904,             0.76904,             0.60916,             0.64232,             0.38818,             0.03259,             0.03515,            0.010187,           0.0053965,           0.0053965,           0.0053965
                  95,            0.037257,             0.04277,           0.0096681,             0.76924,             0.60889,             0.64257,             0.38839,            0.032576,            0.035142,            0.010178,            0.005347,            0.005347,            0.005347
                  96,            0.037206,            0.042879,           0.0096863,             0.76828,             0.60989,             0.64289,             0.38883,            0.032563,            0.035132,            0.010171,           0.0052975,           0.0052975,           0.0052975
                  97,             0.03725,            0.043145,           0.0094606,             0.76813,             0.61147,             0.64331,             0.38922,            0.032552,            0.035124,            0.010162,            0.005248,            0.005248,            0.005248
                  98,            0.037238,            0.042905,            0.009806,             0.76887,             0.61147,             0.64378,             0.38919,            0.032539,            0.035116,            0.010155,           0.0051985,           0.0051985,           0.0051985
                  99,            0.037124,            0.042738,           0.0090626,             0.77037,              0.6105,             0.64421,             0.38947,            0.032528,            0.035104,            0.010146,            0.005149,            0.005149,            0.005149
                 100,             0.03703,             0.04257,            0.009414,             0.77099,             0.61019,             0.64439,             0.38933,            0.032517,            0.035094,            0.010141,           0.0050995,           0.0050995,           0.0050995
                 101,            0.036895,            0.042628,           0.0092132,             0.76868,             0.61197,             0.64466,             0.38987,            0.032504,            0.035084,            0.010133,             0.00505,             0.00505,             0.00505
                 102,            0.037071,            0.042682,           0.0089757,             0.76918,             0.61213,             0.64514,             0.38982,            0.032495,            0.035072,            0.010127,           0.0050005,           0.0050005,           0.0050005
                 103,            0.037014,            0.042756,           0.0092997,             0.76989,             0.61191,             0.64524,             0.39051,            0.032485,             0.03506,             0.01012,            0.004951,            0.004951,            0.004951
                 104,            0.037042,            0.043227,           0.0093072,             0.76975,             0.61203,             0.64566,             0.39067,            0.032477,             0.03505,            0.010111,           0.0049015,           0.0049015,           0.0049015
                 105,            0.036845,            0.042174,           0.0089511,             0.77054,             0.61223,             0.64595,             0.39072,            0.032469,            0.035041,            0.010103,            0.004852,            0.004852,            0.004852
                 106,            0.037077,            0.042938,           0.0089379,             0.76164,             0.62192,             0.64673,             0.39094,            0.032458,            0.035032,            0.010096,           0.0048025,           0.0048025,           0.0048025
                 107,            0.036886,            0.042128,           0.0088479,             0.76242,             0.62109,             0.64655,             0.39117,            0.032448,            0.035025,            0.010092,            0.004753,            0.004753,            0.004753
                 108,            0.036614,            0.042223,           0.0089235,             0.76065,             0.62257,             0.64668,             0.39128,             0.03244,            0.035018,            0.010086,           0.0047035,           0.0047035,           0.0047035
                 109,            0.036746,            0.042096,           0.0088096,             0.76096,             0.62291,             0.64705,             0.39128,            0.032431,             0.03501,            0.010079,            0.004654,            0.004654,            0.004654
                 110,            0.036614,            0.042642,           0.0087927,             0.76231,             0.62208,             0.64716,             0.39129,            0.032422,            0.035001,            0.010069,           0.0046045,           0.0046045,           0.0046045
                 111,            0.036547,            0.042426,           0.0085196,             0.76282,              0.6225,              0.6476,             0.39164,            0.032414,            0.034995,            0.010062,            0.004555,            0.004555,            0.004555
                 112,            0.036509,            0.042112,           0.0087073,             0.76347,              0.6213,             0.64778,             0.39155,            0.032406,            0.034987,            0.010056,           0.0045055,           0.0045055,           0.0045055
                 113,            0.036481,            0.042342,           0.0089337,             0.76171,             0.62401,             0.64795,             0.39186,            0.032398,             0.03498,            0.010051,            0.004456,            0.004456,            0.004456
                 114,            0.036594,            0.042052,           0.0084074,             0.76282,             0.62378,             0.64827,             0.39244,            0.032389,            0.034973,            0.010046,           0.0044065,           0.0044065,           0.0044065
                 115,            0.036516,            0.041785,           0.0084378,             0.76332,             0.62355,              0.6485,             0.39293,             0.03238,            0.034967,             0.01004,            0.004357,            0.004357,            0.004357
                 116,            0.036625,            0.042385,           0.0086403,             0.76293,             0.62409,             0.64872,               0.393,            0.032371,            0.034962,            0.010036,           0.0043075,           0.0043075,           0.0043075
                 117,             0.03629,            0.041804,           0.0083486,             0.76262,             0.62449,             0.64896,             0.39325,            0.032365,            0.034958,            0.010031,            0.004258,            0.004258,            0.004258
                 118,            0.036407,            0.041772,           0.0083793,             0.76333,             0.62415,             0.64904,             0.39355,            0.032357,            0.034952,            0.010028,           0.0042085,           0.0042085,           0.0042085
                 119,            0.036393,            0.042019,           0.0082235,             0.76314,             0.62455,             0.64927,             0.39382,            0.032348,            0.034943,            0.010023,            0.004159,            0.004159,            0.004159
                 120,            0.036371,            0.042295,           0.0083528,             0.76399,             0.62397,             0.64955,              0.3941,            0.032339,            0.034934,            0.010017,           0.0041095,           0.0041095,           0.0041095
                 121,            0.036198,            0.041739,           0.0080306,             0.76466,             0.62343,             0.64994,             0.39425,            0.032333,            0.034927,            0.010012,             0.00406,             0.00406,             0.00406
                 122,             0.03613,            0.041004,            0.008181,             0.76464,             0.62357,             0.64948,             0.39416,            0.032325,             0.03492,            0.010007,           0.0040105,           0.0040105,           0.0040105
                 123,            0.036025,            0.041038,            0.008219,             0.76504,             0.62389,             0.64992,             0.39441,            0.032317,            0.034913,            0.010002,            0.003961,            0.003961,            0.003961
                 124,            0.036003,            0.040743,            0.007965,             0.76501,             0.62375,             0.65023,             0.39455,            0.032311,            0.034908,           0.0099951,           0.0039115,           0.0039115,           0.0039115
                 125,            0.036184,            0.041259,           0.0080896,             0.75641,             0.62492,             0.65011,             0.39459,            0.032305,            0.034903,           0.0099906,            0.003862,            0.003862,            0.003862
                 126,            0.036154,            0.041431,           0.0080063,             0.75645,              0.6243,             0.65033,             0.39472,            0.032301,            0.034897,           0.0099857,           0.0038125,           0.0038125,           0.0038125
                 127,            0.035966,            0.040848,           0.0081949,             0.75426,             0.62478,             0.65058,             0.39507,            0.032295,            0.034892,           0.0099828,            0.003763,            0.003763,            0.003763
                 128,             0.03602,            0.040982,           0.0079587,             0.75524,             0.62508,             0.65077,             0.39536,            0.032291,            0.034885,           0.0099794,           0.0037135,           0.0037135,           0.0037135
                 129,            0.035941,            0.041462,            0.007695,             0.75777,             0.62518,             0.65093,              0.3953,            0.032285,             0.03488,           0.0099776,            0.003664,            0.003664,            0.003664
                 130,            0.035763,            0.040915,           0.0076071,             0.75779,             0.62727,             0.65105,             0.39553,             0.03228,            0.034875,           0.0099753,           0.0036145,           0.0036145,           0.0036145
                 131,            0.035876,            0.041326,           0.0075311,             0.75168,             0.62758,             0.65132,             0.39592,            0.032271,             0.03487,           0.0099742,            0.003565,            0.003565,            0.003565
                 132,            0.035745,            0.040506,           0.0075575,             0.75693,             0.62678,             0.65133,             0.39597,            0.032264,            0.034864,           0.0099724,           0.0035155,           0.0035155,           0.0035155
                 133,            0.035853,            0.041691,           0.0076167,             0.75987,             0.62667,             0.65165,               0.396,            0.032259,            0.034859,           0.0099712,            0.003466,            0.003466,            0.003466
                 134,            0.035487,            0.040696,           0.0075395,             0.76343,             0.62581,             0.65194,             0.39625,            0.032252,            0.034851,           0.0099692,           0.0034165,           0.0034165,           0.0034165
                 135,            0.035624,            0.040113,           0.0072609,             0.76131,             0.62592,             0.65231,             0.39641,            0.032245,            0.034846,           0.0099683,            0.003367,            0.003367,            0.003367
                 136,            0.035609,            0.040499,           0.0072897,             0.76346,             0.62552,              0.6524,             0.39628,            0.032239,            0.034842,           0.0099684,           0.0033175,           0.0033175,           0.0033175
